Date,APC.DE,MSF.DE,AMZ.DE,NVD.DE,ABEA.DE,FB2A.DE,TL0.DE,ADB.DE,NFC.DE,AMD.DE,QCI.DE,AP2.DE,TII.DE,ORC.DE,KLAC,SNW.DE,UT8.DE,639.DE,FIG,SAP.DE,ALV.DE,SIE.DE,BAYN.DE,BMW.DE,DTE.DE,BAS.DE,MBG.DE,ADS.DE,MUV2.DE,DBK.DE,ENR.DE,IFX.DE,VOW3.DE,RWE.DE,CON.DE,FRE.DE,VNA.DE,HEN3.DE,BEI.DE,ZAL.DE,MTX.DE,NDX1.DE,ARGX.BR,UCB.BR,SHL.DE,COK.DE,AIR.DE,AZN.L,SHELL.AS,TTE.PA,BP.L,ASML.AS,NOV.DE,S92.DE,3V64.DE,CMC.DE,NCB.DE,GOS.DE,DWD.DE,BRYN.DE,KO,MCD,WMT,HD,COST,NKE,SBUX,DIS,LOW,UNH,JNJ,PFE,LLY,ABBV,MRK,AMGN,GILD,TMO,BNTX,VRTX,AXSM,NVS,ATAI,XOM,CVX,NEE,FSLR,GEV,CCJ,CEG,SMR,OKLO,REP.DE,BEP,RIO,ERO,FCX,ALB,MIN,U6Z.DE,BA,CAT,LMT,RTX,GE,HON,UPS,DE,RHM.DE,EUNL.DE,VUSA.DE,VWCE.DE,EXS1.DE,EXXT.DE,SPPW.DE,IS3N.DE,IUSN.DE,XDWD.DE,ZPRV.DE,DBXD.DE,PPFD.SG
2025-07-31,181.53492736816406,465.800048828125,204.1999969482422,157.24966430664062,167.85726928710938,681.537841796875,273.75,314.54998779296875,102.5999984741211,156.55999755859375,128.4016571044922,156.53733825683594,159.1383514404297,224.82797241210938,873.4008178710938,75.00553894042969,77.04000091552734,552.9000244140625,115.5,246.61441040039062,331.92572021484375,220.21823120117188,27.27185821533203,79.30661010742188,30.49130630493164,41.3859748840332,46.81321334838867,164.954345703125,549.3667602539062,28.985000610351562,101.56687927246094,34.370521545410156,92.12000274658203,35.214744567871094,72.03639221191406,41.97999954223633,27.280000686645508,65.39557647705078,107.52901458740234,25.719999313354492,373.910400390625,21.600000381469727,594.4000244140625,189.2555694580078,46.18967056274414,25.75,172.86471557617188,11322.052734375,30.453493118286133,49.86543273925781,404.52056884765625,609.8510131835938,29.06758689880371,20.239999771118164,303.23199462890625,255.4136199951172,40.815670013427734,622.7383422851562,122.2828369140625,415.1499938964844,66.44650268554688,294.9485778808594,97.1676025390625,360.67706298828125,934.3801879882812,73.34564971923828,86.86761474609375,118.30953216552734,220.4234161376953,244.43882751464844,161.64846801757812,22.144399642944336,734.8715209960938,184.63743591308594,76.13639831542969,286.48876953125,110.15828704833984,466.44830322265625,107.5,456.8699951171875,101.37999725341797,110.38037872314453,4.099999904632568,108.19126892089844,145.54421997070312,69.56609344482422,174.72999572753906,659.1306762695312,74.78439331054688,346.0209045410156,50.209999084472656,76.58999633789062,12.8881254196167,27.216676712036133,56.76763153076172,13.520000457763672,39.90864562988281,67.11451721191406,2.4979066848754883,7.5229997634887695,221.83999633789062,434.9176025390625,412.6073303222656,155.74420166015625,270.0464782714844,205.08895874023438,80.61597442626953,519.2251586914062,1718.32421875,104.98999786376953,105.10279846191406,135.89999389648438,199.4199981689453,198.9039306640625,38.35200119018555,34.80799865722656,7.197000026702881,114.8499984741211,60.75,225.64999389648438,34.53139877319336
2025-08-01,175.2242889404297,449.90753173828125,186.72000122070312,151.45077514648438,162.91030883789062,652.3176879882812,264.70001220703125,303.75,100.87999725341797,148.36000061035156,125.48119354248047,153.8168487548828,151.5036163330078,210.80718994140625,880.962158203125,75.76325988769531,74.73999786376953,549.7999877929688,122.0,240.56704711914062,319.4020080566406,208.51699829101562,28.039657592773438,77.62366485595703,30.152297973632812,40.0531120300293,45.87881851196289,164.16908264160156,538.1046142578125,28.094999313354492,97.50420379638672,33.541900634765625,89.16000366210938,35.10687255859375,70.17800903320312,41.09000015258789,27.06999969482422,65.00850677490234,106.73980712890625,24.959999084472656,363.8260803222656,21.68000030517578,584.2000122070312,183.69070434570312,45.34009552001953,22.75,166.08995056152344,11102.08984375,30.16824722290039,48.954776763916016,398.47406005859375,591.846923828125,28.58038330078125,19.18000030517578,291.34246826171875,245.973876953125,38.63261795043945,600.837890625,117.65580749511719,410.0,67.39588165283203,297.720458984375,97.67337036132812,366.7127380371094,948.5004272460938,73.27690887451172,84.62674713134766,115.80646514892578,223.2135772705078,232.89076232910156,164.1898651123047,22.334558486938477,756.9751586914062,190.69369506835938,77.27668762207031,288.2168273925781,111.0313949584961,461.820556640625,107.33999633789062,462.1300048828125,103.0199966430664,111.89430236816406,4.170000076293945,106.25305938720703,145.3138427734375,68.91996765136719,183.97000122070312,655.3473510742188,72.78827667236328,338.9878845214844,44.43000030517578,71.48999786376953,12.572953224182129,25.517488479614258,56.65365982055664,13.40999984741211,39.700374603271484,67.16398620605469,2.488621234893799,7.196000099182129,221.89999389648438,425.6536865234375,412.63671875,154.9929962158203,268.3529968261719,200.80914306640625,79.06278228759766,496.06463623046875,1690.601318359375,101.82499694824219,101.60368347167969,132.0399932861328,194.1199951171875,191.62892150878906,37.18600082397461,34.073001861572266,7.0,111.3949966430664,58.5,219.60000610351562,34.78860092163086
2025-08-04,177.0557861328125,458.4497375488281,183.63999938964844,153.81031799316406,166.46095275878906,665.880615234375,265.20001220703125,297.95001220703125,100.80000305175781,152.5399932861328,125.36360168457031,155.60401916503906,154.0420379638672,213.18527221679688,909.7565307617188,77.38290405273438,76.01000213623047,579.0,88.5999984741211,240.66537475585938,330.1092834472656,212.28684997558594,27.41644287109375,78.07749938964844,30.53005027770996,39.9668083190918,45.57046890258789,163.7273712158203,550.7030029296875,29.030000686645508,98.6592788696289,33.49724578857422,88.68000030517578,35.52854919433594,69.89063262939453,41.4900016784668,27.350000381469727,65.14398193359375,106.9371109008789,25.59000015258789,375.8877258300781,22.219999313354492,587.5999755859375,183.491943359375,45.15455627441406,22.450000762939453,169.17295837402344,11134.0849609375,29.9506893157959,49.44365692138672,405.8198547363281,599.207763671875,29.005828857421875,19.290000915527344,293.67083740234375,248.5796356201172,38.823944091796875,613.60498046875,119.91049194335938,397.75,67.4937515258789,299.0375671386719,98.76424407958984,373.73956298828125,951.3383178710938,73.47331237792969,87.4716796875,118.54791259765625,230.519287109375,236.03488159179688,167.83021545410156,22.372591018676758,763.5982666015625,192.61801147460938,77.83221435546875,293.129150390625,112.33614349365234,465.3412780761719,110.02999877929688,472.2699890136719,106.54000091552734,114.34957122802734,4.260000228881836,104.05318450927734,144.96832275390625,69.04723358154297,183.4199981689453,661.6063842773438,75.1137466430664,353.03411865234375,43.380001068115234,76.41000366210938,12.437186241149902,25.952165603637695,56.98607635498047,13.789999961853027,40.087162017822266,67.81682586669922,2.507192611694336,7.61299991607666,222.33999633789062,430.62823486328125,415.2732238769531,155.556396484375,275.1768798828125,203.65005493164062,79.54932403564453,505.5506286621094,1747.5322265625,103.0199966430664,102.67079162597656,133.44000244140625,196.8800048828125,193.9673309326172,37.624000549316406,34.3390007019043,7.105999946594238,112.6449966430664,59.38999938964844,222.8000030517578,35.417198181152344
2025-08-05,175.64234924316406,456.41351318359375,185.22000122070312,152.49058532714844,168.1165771484375,659.298583984375,264.95001220703125,293.8999938964844,100.12000274658203,150.1999969482422,124.2267837524414,152.7842559814453,155.7407989501953,215.3651885986328,877.7527465820312,77.74282836914062,77.22000122070312,554.2000122070312,79.08000183105469,242.53366088867188,332.0212707519531,214.24522399902344,27.64578628540039,79.17424774169922,30.45256233215332,40.75310516357422,46.168479919433594,163.1875,554.329833984375,29.020000457763672,97.22538757324219,35.03044509887695,90.30000305175781,35.78351593017578,70.1971664428711,41.439998626708984,27.360000610351562,65.49234008789062,105.06275177001953,25.280000686645508,371.53759765625,21.920000076293945,599.0,185.67816162109375,44.695587158203125,22.5,171.98104858398438,11218.0703125,30.08122444152832,49.750404357910156,417.2134094238281,593.935791015625,28.25786590576172,19.190000534057617,288.5187683105469,244.64642333984375,38.196006774902344,606.6322631835938,118.3224105834961,401.25,67.58184051513672,293.6707763671875,98.48656463623047,378.2442321777344,939.6478271484375,73.04122924804688,87.88086700439453,117.52484130859375,234.11793518066406,245.84927368164062,167.53587341308594,23.532583236694336,760.5697021484375,193.94647216796875,78.73860168457031,291.32342529296875,110.32505798339844,465.1916198730469,111.06999969482422,374.9800109863281,103.58999633789062,114.25252532958984,4.139999866485596,103.92720031738281,146.88792419433594,69.6835708618164,186.83999633789062,648.5792236328125,74.4450454711914,341.7732849121094,45.130001068115234,84.08999633789062,12.70387077331543,25.675552368164062,56.70114517211914,13.90999984741211,39.700374603271484,67.51019287109375,2.4979066848754883,8.081000328063965,224.86000061035156,431.15447998046875,419.7229309082031,154.5185546875,271.08251953125,203.8990936279297,81.19608306884766,503.59002685546875,1751.49267578125,102.73999786376953,102.27869415283203,133.22000122070312,197.52000427246094,193.08792114257812,37.5260009765625,34.46500015258789,7.0970001220703125,112.3550033569336,59.290000915527344,223.4499969482422,35.60770034790039
2025-08-06,183.22705078125,449.063232421875,187.0800018310547,153.05047607421875,167.2388916015625,660.69482421875,273.8999938964844,293.0,100.26000213623047,138.3000030517578,122.65876007080078,150.73892211914062,155.8774871826172,216.00926208496094,882.5916748046875,75.69696044921875,75.4000015258789,560.9000244140625,90.31999969482422,244.69696044921875,336.89691162109375,214.44105529785156,24.903642654418945,80.1197280883789,30.326644897460938,40.98324203491211,46.64501953125,159.89920043945312,563.3014526367188,29.780000686645508,98.2410659790039,34.0529670715332,91.05999755859375,35.91099548339844,69.16259765625,41.63999938964844,28.309999465942383,64.75690460205078,96.2828598022461,23.0,375.5910949707031,22.600000381469727,582.5999755859375,181.65354919433594,44.539344787597656,22.100000381469727,174.6909637451172,11052.0986328125,30.438987731933594,50.3255500793457,430.1061096191406,589.7581787109375,26.964370727539062,19.239999771118164,288.9150695800781,247.05552673339844,38.612998962402344,613.899658203125,119.32231903076172,400.95001220703125,68.03205871582031,302.4090576171875,102.50299072265625,379.6083984375,964.47265625,74.1214370727539,86.70197296142578,114.39600372314453,234.93624877929688,240.7364044189453,167.388671875,22.75291633605957,741.1273193359375,191.7486572265625,77.42288208007812,276.36309814453125,108.18644714355469,447.7576904296875,111.30000305175781,385.6499938964844,103.26000213623047,110.14746856689453,4.190000057220459,103.2197494506836,146.6383819580078,69.05702209472656,185.00999450683594,663.3831787109375,76.4012451171875,336.6899719238281,45.93000030517578,83.0999984741211,12.902671813964844,25.418697357177734,57.071556091308594,13.550000190734863,39.531776428222656,66.57048797607422,2.488621234893799,8.125,225.0399932861328,424.6905822753906,426.2014465332031,153.9452667236328,271.2419128417969,202.21115112304688,80.70018005371094,504.6396484375,1765.84912109375,103.04000091552734,102.53181457519531,133.4600067138672,198.24000549316406,193.80743408203125,37.63100051879883,34.32400131225586,7.111999988555908,112.69499969482422,59.47999954223633,224.1999969482422,36.012699127197266
2025-08-07,188.24368286132812,449.063232421875,191.8800048828125,156.02989196777344,168.51553344726562,659.9967041015625,273.70001220703125,291.20001220703125,101.37999725341797,149.13999938964844,122.44316101074219,155.8224639892578,156.1898956298828,215.6129150390625,906.2192993164062,76.843017578125,78.4800033569336,590.0,78.23999786376953,250.4984893798828,350.759033203125,222.3724365234375,25.297515869140625,81.65139770507812,28.81563949584961,42.92020797729492,47.69154739379883,163.4819793701172,580.0992431640625,29.780000686645508,95.89108276367188,34.23159408569336,93.26000213623047,35.44028854370117,69.16259765625,42.279998779296875,28.3700008392334,67.2535171508789,96.2828598022461,23.09000015258789,377.3706970214844,22.579999923706055,575.7999877929688,183.3428955078125,45.08619689941406,22.700000762939453,174.6909637451172,10948.8759765625,29.762136459350586,50.21052169799805,425.5086975097656,607.4637451171875,28.484312057495117,20.700000762939453,284.6546325683594,244.15476989746094,38.014495849609375,607.8107299804688,119.06744384765625,400.95001220703125,68.93250274658203,302.6547546386719,102.26498413085938,378.9901428222656,973.3251342773438,73.01177215576172,88.6797866821289,112.12139892578125,235.20242309570312,239.649169921875,168.31103515625,23.038158416748047,636.3583374023438,194.24929809570312,78.32926940917969,276.3922424316406,108.18644714355469,453.5423889160156,111.3499984741211,375.6300048828125,104.31999969482422,112.49598693847656,4.150000095367432,102.67704772949219,147.00311279296875,71.05413818359375,185.60000610351562,644.7259521484375,76.22159576416016,334.6507263183594,44.68000030517578,79.31999969482422,12.912368774414062,25.142086029052734,57.71739959716797,13.770000457763672,40.46403121948242,69.30056762695312,2.488621234893799,8.381999969482422,227.3300018310547,414.1656494140625,422.1830139160156,153.95516967773438,270.98291015625,199.76687622070312,80.92473602294922,501.6690673828125,1624.7593994140625,103.2300033569336,102.51195526123047,133.89999389648438,200.5,195.34637451171875,37.68000030517578,34.683998107910156,7.099999904632568,112.90499877929688,58.93000030517578,226.8000030517578,36.58449935913086
2025-08-08,191.4686737060547,443.451171875,190.82000732421875,156.52980041503906,172.86407470703125,653.7138671875,285.3999938964844,289.45001220703125,102.55999755859375,147.77999877929688,123.83478546142578,156.47776794433594,156.4827880859375,211.5008087158203,908.9417724609375,76.890380859375,77.54000091552734,602.2000122070312,78.11000061035156,245.9261016845703,348.942626953125,227.56210327148438,25.641529083251953,82.67251586914062,28.5734920501709,43.61061477661133,48.70069122314453,164.4144744873047,538.2954711914062,31.049999237060547,95.59235382080078,35.18922424316406,95.37999725341797,35.20493698120117,70.42707061767578,43.7400016784668,28.360000610351562,67.5438232421875,99.29170227050781,23.40999984741211,380.336669921875,22.979999542236328,568.4000244140625,183.3428955078125,45.34009552001953,23.600000381469727,173.02182006835938,10920.87890625,29.82498550415039,50.52685546875,422.96014404296875,613.6309814453125,29.79496192932129,22.799999237060547,284.0601806640625,243.5647735595703,38.5982780456543,608.2035522460938,119.79285430908203,397.3999938964844,68.84440612792969,300.23675537109375,102.86992645263672,380.6388854980469,976.8402709960938,72.85465240478516,89.75151062011719,111.67442321777344,237.7559814453125,245.7415313720703,170.0772705078125,23.37094497680664,621.2553100585938,193.4580841064453,78.64114379882812,279.8192138671875,117.14311981201172,459.5066833496094,111.66000366210938,366.5400085449219,104.80000305175781,113.38880920410156,4.130000114440918,103.50079345703125,148.77871704101562,70.88771057128906,184.64999389648438,647.9503173828125,76.77052307128906,334.00909423828125,39.349998474121094,75.31999969482422,12.912368774414062,24.5888614654541,58.752647399902344,13.949999809265137,41.52522277832031,74.66181182861328,2.5257647037506104,8.682999610900879,229.1199951171875,413.56988525390625,417.16485595703125,153.0655975341797,273.9615173339844,199.517822265625,81.09315490722656,505.36248779296875,1604.4622802734375,103.55000305175781,102.82464599609375,134.1999969482422,200.25,195.98594665527344,37.805999755859375,34.553001403808594,7.117000102996826,113.25,59.209999084472656,226.5500030517578,36.503299713134766
2025-08-11,195.9738311767578,449.6095275878906,190.94000244140625,158.02952575683594,172.64463806152344,660.69482421875,296.6499938964844,291.5,104.80000305175781,153.27999877929688,125.83399963378906,160.0124053955078,156.26800537109375,216.1578826904297,904.3513793945312,77.04192352294922,78.68000030517578,600.7000122070312,82.5,245.18861389160156,347.8910217285156,223.3026580810547,25.63654136657715,81.85940551757812,29.01904296875,42.910621643066406,48.326934814453125,161.17526245117188,541.1587524414062,31.149999618530273,99.09740447998047,35.015560150146484,96.76000213623047,34.86171340942383,69.66072845458984,43.79999923706055,28.469999313354492,67.62123107910156,97.70343017578125,22.920000076293945,374.2070007324219,22.920000076293945,553.2000122070312,185.42971801757812,44.81277084350586,23.399999618530273,172.66835021972656,11034.8671875,29.747631072998047,50.344722747802734,423.25994873046875,623.6774291992188,29.781238555908203,21.100000381469727,285.9922180175781,246.21969604492188,39.12809753417969,608.694580078125,121.22411346435547,399.54998779296875,69.24568939208984,299.1653137207031,103.06826782226562,380.3248291015625,984.5674438476562,72.68770599365234,89.38127899169922,111.79361724853516,236.4742889404297,247.19114685058594,170.55807495117188,23.37094497680664,630.7579956054688,194.03439331054688,77.99789428710938,276.77081298828125,118.18299102783203,461.1722717285156,109.26000213623047,374.4599914550781,103.95999908447266,115.04830169677734,3.9600000381469727,102.56075286865234,147.2814483642578,70.92686462402344,182.1300048828125,649.617431640625,77.5190658569336,329.7564392089844,38.25,71.86000061035156,12.791149139404297,24.430795669555664,59.018577575683594,13.569999694824219,41.11859893798828,79.88458251953125,2.488621234893799,8.366999626159668,225.9600067138672,405.64642333984375,417.7823181152344,153.0063018798828,274.15081787109375,199.64698791503906,80.75631713867188,502.0057678222656,1530.20458984375,104.18499755859375,103.61878204345703,135.0399932861328,199.47999572753906,197.8846435546875,38.034000396728516,34.737998962402344,7.132999897003174,113.92500305175781,59.29999923706055,225.6999969482422,35.99259948730469
2025-08-12,195.8940887451172,447.7719421386719,189.24000549316406,156.18988037109375,172.5249481201172,660.69482421875,296.6499938964844,287.54998779296875,104.5199966430664,148.82000732421875,128.4408416748047,160.52870178222656,161.34481811523438,213.38345336914062,929.5390625,77.31659698486328,78.68000030517578,585.7999877929688,87.36000061035156,228.12815856933594,347.79541015625,226.28916931152344,25.885828018188477,82.72924041748047,29.36773681640625,42.977745056152344,48.81282043457031,163.5310516357422,527.0332641601562,30.9950008392334,99.09740447998047,36.49418640136719,97.86000061035156,34.83229446411133,70.88687896728516,44.15999984741211,28.469999313354492,69.22757720947266,97.70343017578125,22.920000076293945,383.89581298828125,23.139999389648438,552.4000244140625,185.8769073486328,44.81277084350586,22.399999618530273,172.66835021972656,11084.8623046875,30.105398178100586,50.96780014038086,423.80963134765625,630.5408325195312,29.424413681030273,21.100000381469727,286.5779724121094,246.3180389404297,39.84433364868164,625.979248046875,123.36116027832031,404.0,69.20654296875,296.4918212890625,102.7608413696289,388.6373596191406,987.06689453125,73.5518798828125,90.96936798095703,112.95575714111328,241.4236297607422,256.202392578125,169.53758239746094,23.4375,634.9383544921875,194.03439331054688,78.26104736328125,276.6640930175781,117.74153137207031,476.1527099609375,111.0,387.7699890136719,105.2300033569336,115.78585052490234,4.130000114440918,102.85147857666016,148.23162841796875,70.34927368164062,184.72999572753906,656.28564453125,78.277587890625,336.7994384765625,38.16999816894531,78.47000122070312,13.028740882873535,24.41103744506836,59.930355072021484,13.720000267028809,41.802921295166016,77.13471221923828,2.507192611694336,8.630999565124512,232.61000061035156,409.786865234375,422.9769287109375,153.6883087158203,278.5639343261719,200.16351318359375,81.80425262451172,500.8868408203125,1547.5313720703125,104.15499877929688,103.52448272705078,135.02000427246094,199.1199951171875,197.42494201660156,38.02799987792969,34.81700134277344,7.177000045776367,113.91500091552734,60.290000915527344,225.35000610351562,35.93050003051758
2025-08-13,197.34930419921875,447.7223205566406,190.89999389648438,153.85032653808594,173.12338256835938,668.6730346679688,291.5,296.29998779296875,104.08000183105469,155.36000061035156,130.42047119140625,160.52870178222656,159.66555786132812,209.91542053222656,943.3997192382812,78.77522277832031,77.26000213623047,588.5999755859375,81.91000366210938,235.01133728027344,352.4798583984375,225.4568634033203,26.723426818847656,83.84490966796875,29.416168212890625,43.81198501586914,49.261329650878906,164.90525817871094,533.1415405273438,30.915000915527344,98.06182861328125,36.33540725708008,98.66000366210938,34.78326416015625,70.84856414794922,45.56999969482422,28.149999618530273,69.55657958984375,99.73562622070312,23.549999237060547,377.46954345703125,22.31999969482422,550.7999877929688,189.1065216064453,45.388919830322266,22.450000762939453,176.32083129882812,11442.8251953125,30.013538360595703,50.33513641357422,418.1128845214844,637.2052612304688,29.901325225830078,21.639999389648438,289.9535827636719,244.84307861328125,39.86396026611328,623.2293701171875,123.34156036376953,407.3500061035156,68.96185302734375,299.8632507324219,100.15263366699219,399.6094665527344,974.7191772460938,75.81047058105469,91.75853729248047,115.85613250732422,252.7223358154297,266.23223876953125,171.1468048095703,23.922412872314453,655.8505859375,196.7987823486328,80.60984802246094,280.8871154785156,117.85926055908203,483.51324462890625,112.77999877929688,395.9200134277344,109.38999938964844,117.62002563476562,4.050000190734863,104.27606964111328,149.60414123535156,70.780029296875,184.83999633789062,633.1962280273438,75.45308685302734,325.9166259765625,37.29999923706055,77.41999816894531,12.985101699829102,24.509828567504883,60.376747131347656,14.0,42.3880615234375,80.78471374511719,2.488621234893799,8.748000144958496,233.3699951171875,410.7698974609375,433.7679138183594,153.90576171875,267.8349609375,202.68157958984375,82.50598907470703,508.5013427734375,1581.19482421875,104.30999755859375,103.62870788574219,135.3000030517578,200.3000030517578,197.42494201660156,38.090999603271484,35.12699890136719,7.230000019073486,114.05000305175781,61.22999954223633,226.64999389648438,36.8025016784668
