Date,AAPL,ABBV,ADBE,ALV.DE,AMAT,AMD,AMGN,AMZN,APC.DE,ATAI,AXP,BA,BAC,BAYN.DE,BMW.DE,BRK-B,CAT,COST,CRM,GE,GILD,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,LMT,MA,MCD,META,MRK,MS,MSF.DE,MSFT,MU,NFLX,NKE,NOW,NVDA,ORCL,PFE,PYPL,QCOM,RTX,SAP,SAP.DE,SBUX,SHOP,SIE.DE,SNOW,SPOT,TSLA,TXN,UBER,UNH,V,WMT
2024-07-10,231.1919403076172,157.12710571289062,564.5499877929688,240.39085388183594,251.05587768554688,183.9600067138672,304.8089904785156,199.7899932861328,211.6177978515625,1.3200000524520874,234.50355529785156,183.72999572753906,40.08012008666992,25.92571449279785,84.91736602783203,413.7900085449219,319.7687683105469,874.8367919921875,249.6483917236328,163.73382568359375,65.337646484375,189.8304443359375,461.82171630859375,329.82696533203125,194.83116149902344,34.65019226074219,141.99916076660156,200.31947326660156,59.746795654296875,928.4308471679688,440.230712890625,429.20684814453125,240.56536865234375,531.6168212890625,120.01554870605469,97.89364624023438,420.0444641113281,460.0301818847656,135.5584259033203,67.76499938964844,69.73910522460938,148.6300048828125,134.84500122070312,139.10523986816406,25.247562408447266,58.58677291870117,200.83164978027344,97.4666519165039,197.0518798828125,181.0626678466797,69.33163452148438,65.61000061035156,168.75978088378906,137.5,304.989990234375,263.260009765625,192.4197235107422,69.2699966430664,481.5576171875,259.59271240234375,69.24834442138672
2024-07-11,225.82347106933594,158.7811737060547,557.6300048828125,242.04054260253906,237.5563507080078,181.94000244140625,308.0496826171875,195.0500030517578,206.71031188964844,1.4600000381469727,234.326904296875,183.91000366210938,40.14733123779297,26.436784744262695,86.34056091308594,418.7799987792969,322.3484802246094,837.5209350585938,248.1955108642578,160.26947021484375,66.4970932006836,184.2600860595703,462.1495666503906,339.0362243652344,195.15818786621094,33.2888298034668,142.2557373046875,199.98208618164062,60.0035514831543,922.8589477539062,439.6290588378906,431.95843505859375,244.70462036132812,509.75335693359375,121.58998107910156,99.0101547241211,409.70098876953125,448.63421630859375,129.43597412109375,65.2750015258789,70.55628967285156,149.8280029296875,127.33861541748047,140.1754913330078,25.523635864257812,59.67097473144531,192.2232208251953,98.47346496582031,196.50637817382812,181.70584106445312,70.08699798583984,65.30999755859375,171.17091369628906,138.17999267578125,300.9800109863281,241.02999877929688,188.9894256591797,73.52999877929688,484.85504150390625,259.1485290527344,68.64839935302734
2024-07-12,228.77069091796875,159.12693786621094,559.0499877929688,244.42337036132812,239.66348266601562,181.61000061035156,313.48883056640625,194.49000549316406,210.82467651367188,1.5399999618530273,234.20913696289062,182.30999755859375,39.93608093261719,26.729534149169922,87.46013641357422,424.44000244140625,326.6902160644531,833.8704223632812,251.0123291015625,157.3891143798828,66.48759460449219,183.7635955810547,462.77642822265625,344.766845703125,195.39431762695312,34.27259063720703,142.42678833007812,197.56243896484375,60.5741081237793,936.9467163085938,442.8280944824219,435.6106872558594,243.84027099609375,496.00274658203125,120.44921875,98.48973846435547,410.7845764160156,447.4995422363281,132.73574829101562,64.76000213623047,70.58513641357422,151.697998046875,129.177734375,142.14910888671875,25.755184173583984,59.949485778808594,194.7047576904297,98.0475082397461,199.79885864257812,183.92770385742188,71.54994201660156,64.88999938964844,176.20367431640625,135.75,302.2699890136719,248.22999572753906,190.76600646972656,72.43000030517578,491.7477111816406,262.2972106933594,68.09764862060547
2024-07-15,232.60105895996094,158.46676635742188,565.7100219726562,243.0486602783203,241.78050231933594,179.8300018310547,312.8444519042969,192.72000122070312,213.99722290039062,1.6100000143051147,239.47964477539062,179.11000061035156,40.22414779663086,26.183731079101562,85.22097778320312,434.4200134277344,336.6001892089844,839.6380004882812,249.91526794433594,157.9335174560547,67.29539489746094,185.21328735351562,474.686279296875,343.511474609375,195.94845581054688,34.242774963378906,141.81863403320312,202.4884796142578,60.2983283996582,938.9818725585938,442.9712829589844,439.4609375,241.5641632080078,493.3083190917969,120.78861236572266,99.5968017578125,411.1293640136719,447.904052734375,130.0720977783203,65.6449966430664,68.55660247802734,153.57000732421875,128.37811279296875,140.47988891601562,25.915485382080078,60.14842224121094,200.23532104492188,98.37665557861328,198.24029541015625,182.97268676757812,69.56112670898438,64.20999908447266,173.0653839111328,133.72000122070312,302.1499938964844,252.63999938964844,190.66200256347656,72.29000091552734,495.4392395019531,264.9721374511719,68.46154022216797
2024-07-16,233.01785278320312,159.57017517089844,566.5399780273438,241.21571350097656,242.06605529785156,177.5500030517578,315.67779541015625,193.02000427246094,213.00579833984375,1.6399999856948853,245.00534057617188,186.0500030517578,42.37507629394531,25.856246948242188,84.32910919189453,438.8999938964844,351.0174560546875,841.6561889648438,253.04835510253906,161.19000244140625,68.0842056274414,182.6217041015625,485.0917053222656,353.7269287109375,198.4463653564453,34.12353515625,143.50059509277344,205.92994689941406,61.116127014160156,930.2288208007812,447.4594421386719,438.9956970214844,247.07675170898438,486.9750061035156,118.26197052001953,100.5051498413086,406.4994201660156,443.52325439453125,126.71268463134766,65.63200378417969,69.99868774414062,152.1580047607422,126.2990951538086,140.02822875976562,26.271711349487305,61.48129653930664,201.63958740234375,100.37091064453125,199.56507873535156,182.44647216796875,72.20014190673828,69.72000122070312,173.7159881591797,136.2100067138672,298.5,256.55999755859375,195.2547149658203,74.30000305175781,527.6436157226562,265.76177978515625,68.83526611328125
2024-07-17,227.12344360351562,165.29473876953125,563.0900268554688,241.03240966796875,216.69166564941406,159.42999267578125,318.07513427734375,187.92999267578125,207.55300903320312,1.600000023841858,245.32923889160156,184.83999633789062,42.231040954589844,26.47648048400879,85.10711669921875,445.6099853515625,348.3111877441406,837.21435546875,248.2943572998047,155.06309509277344,69.66181182861328,179.7421875,484.2816162109375,356.38140869140625,200.02688598632812,34.242774963378906,148.7936248779297,209.06295776367188,62.0099983215332,894.6537475585938,454.6118469238281,446.5477294921875,250.65896606445312,459.334716796875,118.68621826171875,101.20532989501953,397.633544921875,437.60333251953125,118.77141571044922,64.74600219726562,70.24864959716797,147.21400451660156,117.93312072753906,136.73887634277344,26.743711471557617,60.914329528808594,184.28805541992188,101.63909912109375,194.83091735839844,178.58741760253906,71.80809783935547,64.80999755859375,170.69252014160156,135.10000610351562,294.739990234375,248.5,193.02452087402344,68.62000274658203,551.1096801757812,269.1670227050781,69.85810089111328
2024-07-18,222.45947265625,161.39976501464844,556.8499755859375,240.6658172607422,214.3087921142578,155.77000427246094,313.62152099609375,183.75,202.84378051757812,1.4800000190734863,244.58328247070312,180.22999572753906,41.29961013793945,26.764266967773438,86.64417266845703,441.82000732421875,346.58807373046875,830.3782348632812,244.46942138671875,157.17138671875,69.86138153076172,176.43569946289062,468.88079833984375,350.81365966796875,197.71969604492188,34.65019226074219,147.69126892089844,202.42100524902344,61.990989685058594,838.6483764648438,454.5450134277344,444.1327209472656,249.23756408691406,473.1150817871094,117.14006805419922,99.17100524902344,393.9394836425781,434.495361328125,116.7339096069336,64.30400085449219,69.58528900146484,147.75399780273438,121.0316390991211,135.5311279296875,26.458730697631836,59.6809196472168,184.1533966064453,100.52579498291016,192.12290954589844,175.9757537841797,70.93800354003906,63.11000061035156,163.1529541015625,129.83999633789062,290.1600036621094,249.22999572753906,194.54598999023438,66.26000213623047,542.5155029296875,265.6630554199219,69.65156555175781
2024-07-19,222.58848571777344,162.5126190185547,551.0,237.73309326171875,207.0322265625,151.5800018310547,313.92474365234375,183.1300048828125,203.98390197753906,1.4800000190734863,237.8896484375,179.6699981689453,41.19398880004883,26.059682846069336,84.89839172363281,434.4700012207031,338.410888671875,829.1515502929688,244.7461700439453,157.50791931152344,68.95854187011719,176.40591430664062,467.64642333984375,348.2071228027344,194.94017028808594,32.7721061706543,146.9976043701172,202.2281951904297,62.08607482910156,847.11474609375,453.513671875,439.15411376953125,247.08636474609375,474.0497131347656,118.57308197021484,96.59734344482422,396.0574035644531,431.27880859375,113.56336212158203,63.33399963378906,69.8929214477539,150.24000549316406,117.87317657470703,136.0515594482422,26.69028091430664,59.014488220214844,179.103759765625,99.5286636352539,192.1034393310547,176.87229919433594,75.79532623291016,63.15999984741211,163.076416015625,129.85000610351562,295.0899963378906,239.1999969482422,188.1483612060547,67.30999755859375,543.4671630859375,262.0208435058594,69.58273315429688
2024-07-22,222.24119567871094,163.72918701171875,554.8200073242188,240.39085388183594,220.03945922851562,155.8699951171875,318.3594055175781,182.5500030517578,204.0830535888672,1.4900000095367432,240.2157440185547,178.89999389648438,40.61784744262695,27.101673126220703,86.26465606689453,435.9800109863281,340.0237121582031,838.3419189453125,251.12106323242188,161.10092163085938,68.81598663330078,180.38760375976562,469.6812744140625,348.1016845703125,197.0838623046875,33.15964889526367,146.56997680664062,202.710205078125,61.591590881347656,855.51220703125,453.1985778808594,443.3606262207031,249.2567901611328,484.59869384765625,118.49767303466797,96.92852020263672,398.224609375,437.03106689453125,114.57713317871094,64.75,71.96952819824219,151.3000030517578,123.48046112060547,137.6324005126953,26.36077117919922,60.44682693481445,187.5294647216797,100.45802307128906,195.27902221679688,178.93824768066406,73.19454193115234,62.689998626708984,165.7745819091797,131.14999389648438,295.45001220703125,251.50999450683594,194.555419921875,67.7300033569336,536.9300537109375,264.24163818359375,69.21882629394531
2024-07-23,223.2831268310547,163.29537963867188,546.010009765625,240.6658172607422,216.27809143066406,154.0,315.7724609375,186.41000366210938,207.2060089111328,1.5700000524520874,242.32589721679688,186.47999572753906,40.723472595214844,26.764266967773438,85.41073608398438,434.010009765625,336.4071350097656,842.9818115234375,253.0780029296875,170.24671936035156,67.63752746582031,180.50672912597656,474.6091003417969,344.62310791015625,197.45626831054688,32.7422981262207,144.7739715576172,202.75840759277344,61.77226638793945,867.6834106445312,478.695068359375,437.2042541503906,243.9843292236328,485.8813171386719,117.26262664794922,97.93148803710938,406.40087890625,438.9156188964844,113.55342102050781,64.2760009765625,70.56590270996094,153.10400390625,122.53092193603516,140.5191650390625,26.271711349487305,59.39246368408203,185.9712677001953,101.6197280883789,209.19898986816406,191.72373962402344,72.91726684570312,62.65999984741211,166.11903381347656,132.60000610351562,330.7900085449219,246.3800048828125,187.3828887939453,67.5199966430664,533.2482299804688,261.35955810546875,69.48438262939453
2024-07-24,216.86277770996094,166.18124389648438,531.0399780273438,238.008056640625,203.3594970703125,144.6300048828125,318.01824951171875,180.8300018310547,199.72080993652344,1.5099999904632568,236.525390625,180.07000732421875,40.5122184753418,26.769229888916016,84.537841796875,432.79998779296875,328.4605712890625,821.9198608398438,246.8711395263672,160.64561462402344,69.85188293457031,171.41140747070312,469.3533630371094,335.7013244628906,194.06814575195312,31.50017547607422,148.50851440429688,201.08103942871094,62.58055114746094,849.4957275390625,491.9781494140625,428.02899169921875,243.3312530517578,458.61883544921875,118.71449279785156,96.48381042480469,392.3140563964844,423.1784362792969,109.60762023925781,63.5989990234375,68.3450927734375,146.1739959716797,114.19493865966797,136.2577362060547,26.699182510375977,57.76118087768555,174.15992736816406,101.48419952392578,203.97776794433594,188.87818908691406,71.4065170288086,59.27000045776367,164.03321838378906,125.62000274658203,336.5199890136719,215.99000549316406,187.37347412109375,66.13999938964844,538.1028442382812,250.87710571289062,69.43519592285156
2024-07-25,215.8208465576172,171.80201721191406,532.1500244140625,237.2748565673828,199.21412658691406,138.32000732421875,316.77691650390625,179.85000610351562,199.72080993652344,1.5800000429153442,235.7303924560547,184.35000610351562,40.02250671386719,27.319997787475586,83.68392181396484,433.2900085449219,336.5341796875,807.2091064453125,253.53262329101562,162.991455078125,72.7125015258789,166.0991973876953,474.184814453125,338.55706787109375,183.89468383789062,30.90395736694336,151.70144653320312,201.15814208984375,62.827796936035156,811.27294921875,497.898681640625,425.2081604003906,241.4969482421875,450.8040466308594,118.64852142333984,97.98826599121094,383.98992919921875,412.8184509277344,106.79487609863281,63.409000396728516,68.65274810791016,165.75799560546875,112.22588348388672,135.32493591308594,26.87729835510254,56.91570281982422,168.6966552734375,109.84844970703125,205.3512725830078,190.2424774169922,70.10613250732422,59.439998626708984,161.52642822265625,129.58999633789062,328.95001220703125,220.25,186.3056182861328,65.73999786376953,538.03564453125,250.45269775390625,68.86476135253906
2024-07-26,216.28721618652344,174.621826171875,542.4400024414062,239.29110717773438,203.30039978027344,139.99000549316406,317.2981262207031,182.5,198.92770385742188,1.590000033378601,241.3346405029297,186.88999938964844,40.01289367675781,27.255491256713867,83.07669067382812,437.6600036621094,342.5748291015625,809.992919921875,259.6505432128906,168.0790557861328,73.18767547607422,165.8211669921875,481.2438659667969,344.5176696777344,184.15811157226562,31.152381896972656,152.65171813964844,204.5996551513672,63.75971221923828,794.9030151367188,501.1454162597656,433.7004089355469,242.01556396484375,463.0234680175781,118.09227752685547,98.5843734741211,384.384033203125,419.5968322753906,108.74293518066406,63.137001037597656,69.75833129882812,165.52200317382812,113.0055160522461,136.4933624267578,27.78946304321289,57.98001480102539,173.17881774902344,110.31311798095703,207.92291259765625,190.78819274902344,70.80413055419922,59.939998626708984,162.4832000732422,129.0,321.8800048828125,219.8000030517578,190.87940979003906,64.4000015258789,547.687255859375,256.09857177734375,68.62873077392578
2024-07-29,216.56509399414062,171.58509826660156,536.6099853515625,237.18319702148438,202.4142608642578,139.75,315.08074951171875,183.1999969482422,198.6302490234375,1.5800000429153442,243.29757690429688,185.42999267578125,39.45596694946289,27.225719451904297,82.1468734741211,438.30999755859375,336.759033203125,807.9719848632812,255.57850646972656,168.13844299316406,73.87194061279297,168.3332977294922,475.1587829589844,346.5876770019531,182.94088745117188,30.63566017150879,150.67515563964844,203.25967407226562,63.550514221191406,798.0347900390625,503.8575134277344,436.7884521484375,251.06231689453125,463.0333557128906,120.46806335449219,96.96636962890625,386.9945373535156,421.0373229980469,107.19244384765625,62.69599914550781,70.71012115478516,159.81199645996094,111.53622436523438,135.80606079101562,27.744304656982422,58.626556396484375,171.8226318359375,110.78749084472656,203.782958984375,187.962158203125,71.90372467041016,59.869998931884766,160.5887451171875,129.57000732421875,323.739990234375,232.10000610351562,190.7754364013672,63.7599983215332,544.8322143554688,258.2108459472656,68.47137451171875
2024-07-30,217.12078857421875,176.14962768554688,538.7100219726562,240.0242919921875,193.7198028564453,138.44000244140625,315.8103942871094,181.7100067138672,199.52252197265625,1.5199999809265137,247.8025360107422,186.86000061035156,39.63841247558594,27.389461517333984,82.31765747070312,441.260009765625,334.0124206542969,802.4935302734375,254.92617797851562,165.7728271484375,74.1760482788086,169.08792114257812,487.6472473144531,348.52337646484375,184.06727600097656,29.94007110595703,153.3074188232422,207.4434356689453,64.35879516601562,780.6671142578125,513.4257202148438,442.8756408691406,255.88340759277344,460.52783203125,108.65506744384766,98.17750549316406,384.5810241699219,417.2781677246094,101.93467712402344,62.257999420166016,71.45037841796875,159.75999450683594,103.68000793457031,133.21385192871094,28.349407196044922,63.65964889526367,160.56915283203125,113.14961242675781,201.4061279296875,187.12408447265625,72.61128997802734,59.20000076293945,161.22023010253906,128.8800048828125,330.3500061035156,222.6199951171875,189.93441772460938,63.09000015258789,554.041748046875,259.6914367675781,68.04847717285156
2024-07-31,220.3756103515625,174.7727508544922,551.6500244140625,239.0161590576172,208.9424591064453,144.47999572753906,315.0428771972656,186.97999572753906,204.1822052001953,1.5499999523162842,248.35215759277344,190.60000610351562,38.70698547363281,27.285263061523438,81.42578887939453,438.5,338.3913879394531,814.35205078125,255.7860565185547,168.46507263183594,72.28482055664062,170.3291015625,490.8874816894531,352.8069152832031,185.98388671875,30.546226501464844,150.00048828125,205.13949584960938,63.46491622924805,794.557373046875,517.4937133789062,458.9693908691406,254.88461303710938,472.1009521484375,106.6563720703125,98.53550720214844,380.3450927734375,412.7690734863281,109.15042877197266,62.834999084472656,71.96952819824219,162.8780059814453,116.96359252929688,136.9254150390625,27.581743240356445,65.43017578125,174.0444793701172,113.74014282226562,206.12081909179688,190.04759216308594,74.5331802368164,61.20000076293945,162.10049438476562,130.3800048828125,343.94000244140625,232.07000732421875,193.85311889648438,64.47000122070312,553.8782958984375,262.2281494140625,67.50753021240234
2024-08-01,216.6841583251953,178.91290283203125,546.4099731445312,232.6925048828125,193.28656005859375,132.5399932861328,317.9424743652344,184.07000732421875,202.79421997070312,1.4199999570846558,244.0729217529297,178.30999755859375,37.92919158935547,27.061979293823242,78.93993377685547,431.80999755859375,324.0424499511719,809.2896118164062,250.1129150390625,168.01966857910156,72.69347381591797,169.5546112060547,482.2950744628906,343.62646484375,185.8294677734375,28.866878509521484,152.76573181152344,200.47372436523438,64.62506103515625,822.3870849609375,524.120849609375,457.6827392578125,258.1019592285156,494.8792419433594,107.30689239501953,97.15119171142578,382.069091796875,411.545654296875,100.89109802246094,62.48500061035156,70.99851989746094,162.2760009765625,109.1573715209961,135.02053833007812,27.681087493896484,64.96267700195312,157.7413330078125,113.01407623291016,200.23721313476562,186.57835388183594,71.81767272949219,58.16999816894531,157.43130493164062,124.19999694824219,336.5,216.86000061035156,183.88510131835938,61.02000045776367,550.619384765625,262.4847717285156,68.63856506347656
2024-08-02,218.17263793945312,178.51678466796875,526.1699829101562,230.30967712402344,179.0189971923828,132.5,316.4831848144531,167.89999389648438,201.85235595703125,1.3899999856948853,227.9767608642578,169.9499969482422,36.08555221557617,27.146329879760742,77.85830688476562,428.3599853515625,313.6326599121094,814.4313354492188,241.1287841796875,158.64620971679688,72.95958709716797,165.4835662841797,453.8657531738281,340.6078186035156,185.02099609375,21.3445987701416,155.9776611328125,191.97122192382812,65.92781829833984,794.7450561523438,524.0349731445312,457.29669189453125,265.7273254394531,485.3344421386719,108.6079330444336,91.50885772705078,366.30755615234375,403.0406188964844,92.13480377197266,61.36399841308594,71.15234375,158.1280059814453,107.2182846069336,130.8671417236328,27.482397079467773,61.650390625,153.23031616210938,112.7236557006836,199.41896057128906,181.4134979248047,72.55390930175781,54.43000030517578,150.98251342773438,119.7699966430664,330.8500061035156,207.6699981689453,178.30191040039062,58.9900016784668,567.0196533203125,263.1263122558594,67.33050537109375
2024-08-05,207.66395568847656,173.8673553466797,509.32000732421875,224.994140625,179.09776306152344,134.82000732421875,308.1728820800781,161.02000427246094,190.7484893798828,1.350000023841858,221.73458862304688,167.02999877929688,35.19253158569336,26.739458084106445,75.73300170898438,413.7200012207031,309.65447998046875,794.3698120117188,236.2265625,156.7457733154297,71.11587524414062,158.1258544921875,442.659912109375,335.4139099121094,181.4058074951172,19.983234405517578,153.2313690185547,187.88385009765625,64.7581787109375,765.8976440429688,520.7978515625,437.48138427734375,257.81378173828125,472.9957580566406,105.88330841064453,87.90005493164062,359.21484375,389.8785705566406,89.86871337890625,59.85499954223633,68.662353515625,156.25399780273438,100.40159606933594,125.54525756835938,26.859233856201172,60.13847351074219,151.9221954345703,111.49417877197266,193.87631225585938,176.5994415283203,70.6224594116211,52.2599983215332,148.4374237060547,112.62999725341797,324.0299987792969,198.8800048828125,172.33819580078125,58.47999954223633,547.9180297851562,253.11769104003906,66.474853515625
2024-08-06,205.6395721435547,175.1405487060547,514.2000122070312,224.16929626464844,180.49595642089844,130.17999267578125,311.7073669433594,161.92999267578125,187.91302490234375,1.3700000047683716,226.83824157714844,165.0399932861328,35.45178985595703,25.12189292907715,75.46733856201172,422.1400146484375,319.0770568847656,809.2797241210938,235.64341735839844,160.6159210205078,70.50764465332031,157.17263793945312,453.4607238769531,339.15118408203125,180.5792236328125,19.704999923706055,151.0647735595703,193.12802124023438,64.71064758300781,783.6011962890625,517.1499633789062,443.71697998046875,259.3600158691406,491.250244140625,104.7896957397461,88.7593002319336,362.5149841308594,394.27911376953125,88.4573745727539,60.957000732421875,69.70065307617188,158.58999633789062,104.19975280761719,125.88893127441406,26.479917526245117,62.416297912597656,152.66282653808594,110.74876403808594,196.50637817382812,180.6728515625,72.06627655029297,54.220001220703125,147.3466796875,114.81999969482422,327.29998779296875,200.63999938964844,177.81678771972656,64.87000274658203,546.370361328125,254.91412353515625,66.62238311767578
2024-08-07,208.209716796875,176.8380889892578,513.6199951171875,228.38507080078125,175.7696533203125,128.6699981689453,296.1196594238281,162.77000427246094,193.68309020996094,1.2999999523162842,224.56121826171875,163.24000549316406,35.816680908203125,25.915790557861328,76.28330993652344,427.0199890136719,318.4514465332031,802.7608642578125,237.2445526123047,160.4773406982422,70.32707214355469,157.81805419921875,456.1513366699219,328.1211853027344,179.77987670898438,18.989999771118164,150.99822998046875,193.18585205078125,65.10051727294922,762.8154296875,523.7867431640625,445.2412414550781,258.69732666015625,486.1099853515625,106.05300903320312,87.93824768066406,367.243408203125,393.1148681640625,86.27079010009766,61.14799880981445,69.81602478027344,155.25599670410156,98.86233520507812,123.62073516845703,26.055444717407227,62.40635299682617,150.1620635986328,110.50674438476562,196.37001037597656,183.18707275390625,71.98978424072266,63.88999938964844,149.202880859375,115.0999984741211,323.3399963378906,191.75999450683594,175.07749938964844,65.54000091552734,544.1881713867188,253.19667053222656,65.80608367919922
2024-08-08,211.67291259765625,179.5635986328125,530.239990234375,232.6925048828125,187.62481689453125,136.32000732421875,307.6706848144531,165.8000030517578,193.06842041015625,1.309999942779541,229.2134246826172,168.8699951171875,36.69049072265625,26.148998260498047,75.73300170898438,431.5400085449219,328.57781982421875,831.6198120117188,246.21881103515625,163.92185974121094,71.83814239501953,160.88624572753906,468.4564514160156,333.8135070800781,181.50570678710938,20.489999771118164,152.25259399414062,196.71408081054688,65.3572769165039,835.1016235351562,526.756591796875,450.9225158691406,260.44525146484375,506.700927734375,107.40116882324219,90.34410858154297,363.84478759765625,397.31805419921875,91.5086669921875,63.03499984741211,71.32540130615234,159.22799682617188,104.9194107055664,126.6253433227539,25.97416114807129,63.93815994262695,158.65509033203125,111.42642211914062,200.93856811523438,183.47943115234375,72.42961120605469,68.55000305175781,152.322021484375,121.5999984741211,338.32000732421875,198.83999633789062,183.85658264160156,69.01000213623047,544.3419799804688,256.4637451171875,66.54370880126953
2024-08-09,214.5804443359375,179.120361328125,536.2999877929688,234.5254364013672,188.2451171875,134.27000427246094,305.58599853515625,166.94000244140625,195.52713012695312,1.2699999809265137,233.44357299804688,167.91000366210938,36.75770568847656,25.76693344116211,75.61914825439453,431.6700134277344,330.6304626464844,846.9757080078125,249.58909606933594,165.42637634277344,70.00393676757812,162.51466369628906,472.78643798828125,334.10101318359375,180.06146240234375,19.709999084472656,152.6326904296875,198.39149475097656,65.30972290039062,880.9116821289062,526.7183227539062,452.1102600097656,257.2951965332031,514.794189453125,107.99512481689453,90.43004608154297,365.02691650390625,400.60357666015625,92.51248931884766,63.39400100708008,71.46961212158203,162.21600341796875,104.69952392578125,129.66920471191406,25.784500122070312,64.37582397460938,158.20301818847656,112.44290924072266,203.13031005859375,185.07762145996094,71.79853820800781,69.30000305175781,150.38929748535156,124.41000366210938,339.8999938964844,200.0,182.81983947753906,68.54000091552734,537.151123046875,256.9088439941406,66.82891082763672
2024-08-12,216.1103973388672,179.35610961914062,530.9299926757812,234.5254364013672,190.12582397460938,136.77000427246094,303.2264709472656,166.8000030517578,197.40328979492188,1.2400000095367432,232.65841674804688,164.1300048828125,36.65208053588867,25.761972427368164,74.93601989746094,430.3900146484375,328.45074462890625,855.53515625,248.38330078125,165.1690216064453,69.36719512939453,161.14439392089844,468.1961669921875,331.3890075683594,178.75343322753906,19.360000610351562,151.9295196533203,198.76742553710938,64.82474517822266,873.6998291015625,531.8080444335938,451.03143310546875,258.7837829589844,512.9845581054688,106.98635864257812,90.54460144042969,365.91351318359375,401.383056640625,94.06298065185547,63.31399917602539,71.75802612304688,161.32400512695312,108.96745300292969,130.1798095703125,25.694190979003906,63.12251663208008,156.67369079589844,112.87854766845703,200.64633178710938,184.4734344482422,73.65350341796875,68.30999755859375,150.40843200683594,123.02999877929688,340.3599853515625,197.49000549316406,182.6771240234375,69.26000213623047,543.4286499023438,257.0374450683594,67.56654357910156
2024-08-13,219.82598876953125,180.3463592529297,535.219970703125,235.44190979003906,197.71746826171875,141.1300048828125,306.49566650390625,170.22999572753906,200.3713836669922,1.2200000286102295,234.5624542236328,168.75999450683594,36.93054962158203,25.786781311035156,75.25860595703125,432.4100036621094,331.15826416015625,856.7737426757812,251.635009765625,166.24790954589844,70.30806732177734,163.00119018554688,474.4065856933594,335.47137451171875,178.69894409179688,20.469999313354492,150.51358032226562,200.45443725585938,65.10051727294922,897.083984375,534.2048950195312,454.6639099121094,259.6001281738281,525.5022583007812,107.84428405761719,92.32990264892578,371.6270751953125,408.48699951171875,96.84590911865234,64.802001953125,75.46897888183594,163.75999450683594,116.08403015136719,131.82937622070312,26.055444717407227,64.76374816894531,163.0025634765625,113.1302490234375,205.55584716796875,186.69529724121094,91.69637298583984,69.9000015258789,152.07325744628906,127.05999755859375,334.739990234375,207.8300018310547,187.6136016845703,71.05999755859375,552.0325317382812,257.2747802734375,67.00595092773438
2024-08-14,220.27305603027344,182.01564025878906,539.7899780273438,237.36651611328125,198.53472900390625,140.75,305.8134460449219,170.10000610351562,200.6195526123047,1.1699999570846558,239.2440643310547,168.5,37.26663589477539,25.637924194335938,75.94174194335938,438.4700012207031,329.9755554199219,854.6834106445312,252.3466033935547,166.23802185058594,70.4601058959961,159.23794555664062,480.9256286621094,340.8282470703125,179.48919677734375,19.920000076293945,150.59910583496094,202.67166137695312,65.21463012695312,920.4285888671875,537.8336181640625,455.4556884765625,260.4068298339844,523.7324829101562,107.08062744140625,94.936279296875,372.2181091308594,411.2989807128906,99.79781341552734,66.16799926757812,75.48820495605469,163.8040008544922,118.02310180664062,133.1451416015625,26.082536697387695,65.78826904296875,160.77110290527344,113.89503479003906,207.0462188720703,187.18255615234375,89.78404998779297,71.58999633789062,152.41769409179688,127.30000305175781,334.3500061035156,201.3800048828125,186.0537109375,71.93000030517578,557.2525634765625,258.273681640625,67.52720642089844
2024-08-15,223.25347900390625,182.3928680419922,554.1599731445312,241.4906463623047,208.57814025878906,147.36000061035156,308.3340148925781,177.58999633789062,202.505615234375,1.25,244.8777618408203,176.41000366210938,37.477882385253906,26.074569702148438,77.30801391601562,440.8399963378906,337.843994140625,869.1869506835938,259.7296142578125,168.20773315429688,70.65019989013672,160.16139221191406,481.2342529296875,345.0543518066406,180.27037048339844,20.690000534057617,151.17877197265625,203.93447875976562,65.28119659423828,921.6158447265625,535.0358276367188,463.9183349609375,263.97943115234375,534.2417602539062,106.82608032226562,96.08192443847656,376.36370849609375,416.1620788574219,106.29791259765625,66.3219985961914,79.31453704833984,166.4219970703125,122.80079650878906,134.45103454589844,25.929004669189453,67.57869720458984,166.7248992919922,114.5823745727539,209.37432861328125,190.9831085205078,90.72107696533203,74.8499984741211,155.67080688476562,127.05000305175781,335.5899963378906,214.13999938964844,192.06497192382812,72.7300033569336,557.1947631835938,263.87152099609375,71.97264099121094
2024-08-16,224.57479858398438,182.86441040039062,553.4600219726562,244.69830322265625,204.70846557617188,148.55999755859375,306.71185302734375,177.05999755859375,203.4486846923828,1.2200000286102295,247.04681396484375,179.99000549316406,37.77555465698242,28.778783798217773,77.55469512939453,444.510009765625,335.7326965332031,862.4900512695312,259.84820556640625,167.6930389404297,70.11798095703125,161.8096923828125,486.2875061035156,346.96136474609375,181.29330444335938,20.8700008392334,151.46388244628906,206.26739501953125,65.7851791381836,912.2569580078125,534.8829956054688,464.0865478515625,267.45599365234375,524.388671875,107.16548156738281,96.84568786621094,375.32733154296875,413.6317138671875,107.33158874511719,67.40699768066406,80.01634979248047,165.51199340820312,124.51996612548828,134.9812774658203,25.558719635009766,67.59858703613281,165.6091766357422,114.7964859008789,210.57247924804688,191.78221130371094,91.2020492553711,74.55000305175781,156.14920043945312,128.0399932861328,337.3800048828125,216.1199951171875,190.73338317871094,72.04000091552734,555.3394775390625,264.4452209472656,72.44407653808594
